id,type,cast_id,latitude,longitude,date,time,depth,temperature,salinity,pressure,dissolved_oxygen,region
CTD_Equatorial_Indian_Ocean_43_20250628_9,CTD_Cast,CTD_Equatorial_Indian_Ocean_43_20250628,8.3101,67.5365,2025-06-28,18:15:04,1137.4,1.648,34.727,114.71,2.39,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_43_20250628_10,CTD_Cast,CTD_Equatorial_Indian_Ocean_43_20250628,8.3101,67.5365,2025-06-28,18:15:04,741.7,6.66,34.71,75.19,2.71,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_43_20250628_11,CTD_Cast,CTD_Equatorial_Indian_Ocean_43_20250628,8.3101,67.5365,2025-06-28,18:15:04,1109.5,2.32,34.853,111.93,2.27,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_43_20250628_12,CTD_Cast,CTD_Equatorial_Indian_Ocean_43_20250628,8.3101,67.5365,2025-06-28,18:15:04,1001.2,2.368,34.903,101.12,2.44,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_43_20250628_13,CTD_Cast,CTD_Equatorial_Indian_Ocean_43_20250628,8.3101,67.5365,2025-06-28,18:15:04,862.4,5.365,34.652,87.25,2.34,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_43_20250628_14,CTD_Cast,CTD_Equatorial_Indian_Ocean_43_20250628,8.3101,67.5365,2025-06-28,18:15:04,1769,1.85,34.795,177.87,2.26,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_43_20250628_15,CTD_Cast,CTD_Equatorial_Indian_Ocean_43_20250628,8.3101,67.5365,2025-06-28,18:15:04,1106.9,2.108,34.594,111.73,2.99,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_43_20250628_16,CTD_Cast,CTD_Equatorial_Indian_Ocean_43_20250628,8.3101,67.5365,2025-06-28,18:15:04,1456.4,1.722,34.837,146.62,2.45,Equatorial Indian Ocean
CTD_Equatorial_Indian_Ocean_43_20250628_17,CTD_Cast,CTD_Equatorial_Indian_Ocean_43_20250628,8.3101,67.5365,2025-06-28,18:15:04,1062.9,2.36,34.647,107.33,2.52,Equatorial Indian Ocean
CTD_Bay_of_Bengal_44_20241108_1,CTD_Cast,CTD_Bay_of_Bengal_44_20241108,19.2894,86.926,2024-11-08,23:30:00,0,28.457,34.272,0.99,6.71,Bay of Bengal
CTD_Bay_of_Bengal_44_20241108_2,CTD_Cast,CTD_Bay_of_Bengal_44_20241108,19.2894,86.926,2024-11-08,23:30:00,56.3,24.338,33.508,6.64,6.35,Bay of Bengal
CTD_Bay_of_Bengal_44_20241108_3,CTD_Cast,CTD_Bay_of_Bengal_44_20241108,19.2894,86.926,2024-11-08,23:30:00,233.6,10.473,33.767,24.37,4.93,Bay of Bengal
CTD_Bay_of_Bengal_44_20241108_4,CTD_Cast,CTD_Bay_of_Bengal_44_20241108,19.2894,86.926,2024-11-08,23:30:00,425.3,8.406,33.604,43.57,3.26,Bay of Bengal
CTD_Bay_of_Bengal_44_20241108_5,CTD_Cast,CTD_Bay_of_Bengal_44_20241108,19.2894,86.926,2024-11-08,23:30:00,218.2,9.523,33.853,22.83,4.96,Bay of Bengal
CTD_Bay_of_Bengal_44_20241108_6,CTD_Cast,CTD_Bay_of_Bengal_44_20241108,19.2894,86.926,2024-11-08,23:30:00,616,6.854,33.837,62.59,2.94,Bay of Bengal
CTD_Bay_of_Bengal_44_20241108_7,CTD_Cast,CTD_Bay_of_Bengal_44_20241108,19.2894,86.926,2024-11-08,23:30:00,321,10.02,33.936,33.09,4,Bay of Bengal
CTD_Bay_of_Bengal_44_20241108_8,CTD_Cast,CTD_Bay_of_Bengal_44_20241108,19.2894,86.926,2024-11-08,23:30:00,980.2,3.867,33.825,98.99,2.78,Bay of Bengal
CTD_Bay_of_Bengal_44_20241108_9,CTD_Cast,CTD_Bay_of_Bengal_44_20241108,19.2894,86.926,2024-11-08,23:30:00,934.7,4.862,33.928,94.44,2.06,Bay of Bengal
CTD_Bay_of_Bengal_44_20241108_10,CTD_Cast,CTD_Bay_of_Bengal_44_20241108,19.2894,86.926,2024-11-08,23:30:00,1009.1,1.698,33.822,101.94,2.19,Bay of Bengal
CTD_Bay_of_Bengal_44_20241108_11,CTD_Cast,CTD_Bay_of_Bengal_44_20241108,19.2894,86.926,2024-11-08,23:30:00,934,4.375,34.033,94.36,2.16,Bay of Bengal
CTD_Bay_of_Bengal_44_20241108_12,CTD_Cast,CTD_Bay_of_Bengal_44_20241108,19.2894,86.926,2024-11-08,23:30:00,1389.8,1.628,34.032,139.98,2.04,Bay of Bengal
CTD_Bay_of_Bengal_44_20241108_13,CTD_Cast,CTD_Bay_of_Bengal_44_20241108,19.2894,86.926,2024-11-08,23:30:00,1374.9,1.514,34.174,138.47,2.78,Bay of Bengal
CTD_Bay_of_Bengal_44_20241108_14,CTD_Cast,CTD_Bay_of_Bengal_44_20241108,19.2894,86.926,2024-11-08,23:30:00,1206.9,1.675,33.856,121.69,2.45,Bay of Bengal
CTD_Bay_of_Bengal_44_20241108_15,CTD_Cast,CTD_Bay_of_Bengal_44_20241108,19.2894,86.926,2024-11-08,23:30:00,1071.5,2.161,33.966,108.16,2.01,Bay of Bengal
CTD_Bay_of_Bengal_44_20241108_16,CTD_Cast,CTD_Bay_of_Bengal_44_20241108,19.2894,86.926,2024-11-08,23:30:00,2117.4,2.428,34.199,212.73,2.24,Bay of Bengal
CTD_Bay_of_Bengal_44_20241108_17,CTD_Cast,CTD_Bay_of_Bengal_44_20241108,19.2894,86.926,2024-11-08,23:30:00,1827.4,1.576,34.236,183.72,2.07,Bay of Bengal
CTD_Bay_of_Bengal_44_20241108_18,CTD_Cast,CTD_Bay_of_Bengal_44_20241108,19.2894,86.926,2024-11-08,23:30:00,2235.4,2.096,34.236,224.53,2.61,Bay of Bengal
CTD_Central_Indian_Ocean_45_20241021_1,CTD_Cast,CTD_Central_Indian_Ocean_45_20241021,3.3226,86.9767,2024-10-21,07:31:56,0,27.109,34.432,0.98,6.98,Central Indian Ocean
CTD_Central_Indian_Ocean_45_20241021_2,CTD_Cast,CTD_Central_Indian_Ocean_45_20241021,3.3226,86.9767,2024-10-21,07:31:56,56.1,22.733,34.618,6.61,6.05,Central Indian Ocean
CTD_Central_Indian_Ocean_45_20241021_3,CTD_Cast,CTD_Central_Indian_Ocean_45_20241021,3.3226,86.9767,2024-10-21,07:31:56,109.2,18.97,34.748,11.95,6.12,Central Indian Ocean
CTD_Central_Indian_Ocean_45_20241021_4,CTD_Cast,CTD_Central_Indian_Ocean_45_20241021,3.3226,86.9767,2024-10-21,07:31:56,312.1,9.174,34.943,32.19,4.23,Central Indian Ocean
CTD_Central_Indian_Ocean_45_20241021_5,CTD_Cast,CTD_Central_Indian_Ocean_45_20241021,3.3226,86.9767,2024-10-21,07:31:56,316.8,9.638,34.995,32.72,4.1,Central Indian Ocean
CTD_Central_Indian_Ocean_45_20241021_6,CTD_Cast,CTD_Central_Indian_Ocean_45_20241021,3.3226,86.9767,2024-10-21,07:31:56,463.5,8.066,34.598,47.33,2.8,Central Indian Ocean
CTD_Central_Indian_Ocean_45_20241021_7,CTD_Cast,CTD_Central_Indian_Ocean_45_20241021,3.3226,86.9767,2024-10-21,07:31:56,594.5,6.911,34.498,60.44,2.99,Central Indian Ocean
CTD_Central_Indian_Ocean_45_20241021_8,CTD_Cast,CTD_Central_Indian_Ocean_45_20241021,3.3226,86.9767,2024-10-21,07:31:56,538.4,8.26,34.487,54.86,2.71,Central Indian Ocean
CTD_Central_Indian_Ocean_45_20241021_9,CTD_Cast,CTD_Central_Indian_Ocean_45_20241021,3.3226,86.9767,2024-10-21,07:31:56,1176.1,1.888,34.83,118.6,2.12,Central Indian Ocean
CTD_Central_Indian_Ocean_45_20241021_10,CTD_Cast,CTD_Central_Indian_Ocean_45_20241021,3.3226,86.9767,2024-10-21,07:31:56,934,3.996,34.777,94.42,2.44,Central Indian Ocean
CTD_Central_Indian_Ocean_45_20241021_11,CTD_Cast,CTD_Central_Indian_Ocean_45_20241021,3.3226,86.9767,2024-10-21,07:31:56,824.8,5.133,34.84,83.45,2.23,Central Indian Ocean
CTD_Central_Indian_Ocean_45_20241021_12,CTD_Cast,CTD_Central_Indian_Ocean_45_20241021,3.3226,86.9767,2024-10-21,07:31:56,1397.9,2.28,34.943,140.82,2.27,Central Indian Ocean
CTD_Central_Indian_Ocean_45_20241021_13,CTD_Cast,CTD_Central_Indian_Ocean_45_20241021,3.3226,86.9767,2024-10-21,07:31:56,783.6,5.114,34.905,79.37,2.8,Central Indian Ocean
CTD_Central_Indian_Ocean_45_20241021_14,CTD_Cast,CTD_Central_Indian_Ocean_45_20241021,3.3226,86.9767,2024-10-21,07:31:56,1363,1.796,34.985,137.27,2.03,Central Indian Ocean
CTD_Central_Indian_Ocean_45_20241021_15,CTD_Cast,CTD_Central_Indian_Ocean_45_20241021,3.3226,86.9767,2024-10-21,07:31:56,1838.4,2.21,34.786,184.83,2.31,Central Indian Ocean
CTD_Central_Indian_Ocean_45_20241021_16,CTD_Cast,CTD_Central_Indian_Ocean_45_20241021,3.3226,86.9767,2024-10-21,07:31:56,1276.4,1.725,34.587,128.65,2.48,Central Indian Ocean
CTD_Central_Indian_Ocean_45_20241021_17,CTD_Cast,CTD_Central_Indian_Ocean_45_20241021,3.3226,86.9767,2024-10-21,07:31:56,1081.5,2.294,34.453,109.19,2.99,Central Indian Ocean
CTD_Central_Indian_Ocean_45_20241021_18,CTD_Cast,CTD_Central_Indian_Ocean_45_20241021,3.3226,86.9767,2024-10-21,07:31:56,1621.1,1.758,34.605,163.08,2.92,Central Indian Ocean
CTD_Central_Indian_Ocean_45_20241021_19,CTD_Cast,CTD_Central_Indian_Ocean_45_20241021,3.3226,86.9767,2024-10-21,07:31:56,1539,2.075,34.687,154.92,2.11,Central Indian Ocean
CTD_Central_Indian_Ocean_45_20241021_20,CTD_Cast,CTD_Central_Indian_Ocean_45_20241021,3.3226,86.9767,2024-10-21,07:31:56,1823.6,1.813,34.441,183.4,2.83,Central Indian Ocean
CTD_Central_Indian_Ocean_45_20241021_21,CTD_Cast,CTD_Central_Indian_Ocean_45_20241021,3.3226,86.9767,2024-10-21,07:31:56,1461.6,1.514,34.556,147.18,2.8,Central Indian Ocean
CTD_Central_Indian_Ocean_45_20241021_22,CTD_Cast,CTD_Central_Indian_Ocean_45_20241021,3.3226,86.9767,2024-10-21,07:31:56,1438.5,2.443,34.663,144.87,2.22,Central Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_1,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,0,27.035,34.784,0.99,6.76,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_2,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,56.8,23.528,34.496,6.68,6.42,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_3,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,298.8,9.547,34.588,30.91,4.61,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_4,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,306.1,10.132,34.806,31.59,4.21,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_5,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,252.8,9.337,34.996,26.3,4.62,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_6,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,254.3,9.599,34.53,26.46,4.73,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_7,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,538.9,8.289,34.939,54.85,2.28,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_8,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,647.5,6.57,34.831,65.71,2.63,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_9,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,825.6,5.131,34.621,83.59,2.7,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_10,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,1202.6,2.042,34.721,121.31,2.56,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_11,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,950.4,4.807,34.739,95.99,2.66,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_12,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,1362.6,1.553,34.901,137.24,2.84,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_13,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,980.2,4.135,34.744,98.97,2.43,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_14,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,1394.7,1.673,34.863,140.52,2.55,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_15,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,812,6.165,34.588,82.17,2.19,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_16,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,1819,2.414,34.738,182.89,2.91,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_17,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,1784.3,1.76,34.86,179.43,2.05,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_18,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,1925.9,2.018,34.739,193.63,2.47,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_19,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,2041.6,2.201,34.647,205.13,2.76,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_20,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,2294.4,1.719,34.6,230.42,2.71,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_21,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,2480,2.432,34.653,248.97,2.2,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_22,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,3107.2,1.958,34.588,311.7,2.67,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_23,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,3019.4,1.923,34.418,302.99,2.59,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_24,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,3390.5,1.537,34.589,340.02,2.23,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_25,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,2073.5,1.941,34.927,208.36,2.41,Southern Indian Ocean
CTD_Southern_Indian_Ocean_46_20240702_26,CTD_Cast,CTD_Southern_Indian_Ocean_46_20240702,-24.9635,93.2033,2024-07-02,14:25:17,3491.5,1.557,34.741,350.2,2.78,Southern Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_1,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,0,28.035,34.678,1.03,6.54,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_2,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,140,16.673,34.441,14.98,5.88,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_3,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,185.2,13.294,34.862,19.55,5.27,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_4,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,353.8,9.605,34.936,36.35,3.82,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_5,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,289.4,9.527,34.457,29.98,4.52,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_6,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,315.8,9.072,34.405,32.61,4.46,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_7,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,863.7,5.223,34.417,87.39,2.56,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_8,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,1020.6,1.639,34.559,103.1,2.16,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_9,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,468.8,8.195,34.705,47.91,2.78,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_10,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,1062.6,1.6,34.692,107.25,2.4,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_11,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,1295.8,1.821,34.624,130.58,2.33,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_12,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,735.1,6.267,34.561,74.47,2.22,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_13,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,1547.2,1.72,34.826,155.75,2.63,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_14,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,916.5,4.051,34.498,92.69,2.89,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_15,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,1833.3,2.392,34.828,184.28,2.3,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_16,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,1784.2,2.102,34.679,179.45,2.96,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_17,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,1798.4,1.782,34.507,180.86,2.97,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_18,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,2241.1,1.563,34.544,225.07,2.3,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_19,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,1860.6,2.276,34.836,187.09,2.9,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_20,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,2020.7,2.409,34.727,203.08,2.83,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_21,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,1783.6,1.672,34.685,179.37,2.06,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_22,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,2487.7,1.781,34.457,249.82,2.77,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_23,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,1858.5,1.91,35,186.82,2.05,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_24,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,2762.8,1.951,34.512,277.33,2.81,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_25,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,2308.5,2.065,34.609,231.84,2.08,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_26,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,3554.3,1.868,34.629,356.45,2.61,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_27,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,2689.9,2.028,34.621,269.95,2.13,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_28,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,1815.6,1.815,34.494,182.56,2.11,Central Indian Ocean
CTD_Central_Indian_Ocean_47_20241130_29,CTD_Cast,CTD_Central_Indian_Ocean_47_20241130,-0.8836,84.2878,2024-11-30,13:55:50,3568,2.34,34.667,357.77,2.2,Central Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_1,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,0,27.508,34.892,0.98,6.51,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_2,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,135,17.851,34.644,14.5,5.54,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_3,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,159.3,15.067,34.478,16.89,5.27,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_4,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,270.6,9.622,34.473,28.08,4.61,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_5,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,292.2,9.227,34.476,30.21,4.45,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_6,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,612.1,6.527,34.497,62.23,2.34,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_7,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,552.5,7.527,34.646,56.22,2.85,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_8,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,469.2,8.109,34.957,47.92,3.06,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_9,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,1149.2,2.446,34.918,115.96,2.82,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_10,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,885.7,4.464,34.602,89.56,2.42,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_11,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,931.5,5.129,34.454,94.11,2.6,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_12,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,1457.7,1.905,34.565,146.77,2.12,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_13,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,693.1,5.885,34.559,70.3,2.46,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_14,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,698.3,6.329,34.407,70.81,2.11,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_15,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,1631.7,1.956,34.629,164.2,2.26,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_16,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,920.8,4.43,34.555,93.04,2.06,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_17,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,2240.9,1.964,34.71,225.05,2.29,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_18,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,2498.3,1.777,34.414,250.84,2.77,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_19,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,1545.1,2.087,34.949,155.5,2.54,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_20,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,1658.7,1.664,34.795,166.83,2.67,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_21,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,2405.9,2.179,34.526,241.54,2.21,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_22,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,1846.3,2.447,34.632,185.61,2.08,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_23,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,3130.9,2.164,34.766,314.09,2.56,Western Indian Ocean
CTD_Western_Indian_Ocean_48_20240313_24,CTD_Cast,CTD_Western_Indian_Ocean_48_20240313,-8.4585,34.7176,2024-03-13,05:21:29,3058.6,1.611,34.736,306.89,2.99,Western Indian Ocean
